"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"SWE","HUR","TOT","PC_LF","M","2007-02",6.2,
"SWE","HUR","TOT","PC_LF","M","2007-03",6.5,
"SWE","HUR","TOT","PC_LF","M","2007-04",6.1,
"SWE","HUR","TOT","PC_LF","M","2007-05",5.9,
"SWE","HUR","TOT","PC_LF","M","2007-06",6.2,
"SWE","HUR","TOT","PC_LF","M","2007-07",5.8,
"SWE","HUR","TOT","PC_LF","M","2007-08",6,
"SWE","HUR","TOT","PC_LF","M","2007-09",6.1,
"SWE","HUR","TOT","PC_LF","M","2007-10",6.2,
"SWE","HUR","TOT","PC_LF","M","2007-11",6,
"SWE","HUR","TOT","PC_LF","M","2007-12",6,
"SWE","HUR","TOT","PC_LF","M","2008-01",6,
"SWE","HUR","TOT","PC_LF","M","2008-02",5.8,
"SWE","HUR","TOT","PC_LF","M","2008-03",5.8,
"SWE","HUR","TOT","PC_LF","M","2008-04",5.6,
"SWE","HUR","TOT","PC_LF","M","2008-05",5.8,
"SWE","HUR","TOT","PC_LF","M","2008-06",6.6,
"SWE","HUR","TOT","PC_LF","M","2008-07",6.2,
"SWE","HUR","TOT","PC_LF","M","2008-08",5.9,
"SWE","HUR","TOT","PC_LF","M","2008-09",6.4,
"SWE","HUR","TOT","PC_LF","M","2008-10",6.3,
"SWE","HUR","TOT","PC_LF","M","2008-11",7,
"SWE","HUR","TOT","PC_LF","M","2008-12",6.8,
"SWE","HUR","TOT","PC_LF","M","2009-01",6.8,
"SWE","HUR","TOT","PC_LF","M","2009-02",7.7,
"SWE","HUR","TOT","PC_LF","M","2009-03",7.8,
"SWE","HUR","TOT","PC_LF","M","2009-04",7.8,
"SWE","HUR","TOT","PC_LF","M","2009-05",8.9,
"SWE","HUR","TOT","PC_LF","M","2009-06",8.4,
"SWE","HUR","TOT","PC_LF","M","2009-07",8.4,
"SWE","HUR","TOT","PC_LF","M","2009-08",8.8,
"SWE","HUR","TOT","PC_LF","M","2009-09",8.8,
"SWE","HUR","TOT","PC_LF","M","2009-10",8.7,
"SWE","HUR","TOT","PC_LF","M","2009-11",8.7,
"SWE","HUR","TOT","PC_LF","M","2009-12",9,
"SWE","HUR","TOT","PC_LF","M","2010-01",9.1,
"SWE","HUR","TOT","PC_LF","M","2010-02",8.9,
"SWE","HUR","TOT","PC_LF","M","2010-03",8.8,
"SWE","HUR","TOT","PC_LF","M","2010-04",9.3,
"SWE","HUR","TOT","PC_LF","M","2010-05",8.8,
"SWE","HUR","TOT","PC_LF","M","2010-06",8.2,
"SWE","HUR","TOT","PC_LF","M","2010-07",8.7,
"SWE","HUR","TOT","PC_LF","M","2010-08",8.4,
"SWE","HUR","TOT","PC_LF","M","2010-09",8.4,
"SWE","HUR","TOT","PC_LF","M","2010-10",8.3,
"SWE","HUR","TOT","PC_LF","M","2010-11",8,
"SWE","HUR","TOT","PC_LF","M","2010-12",8,
"SWE","HUR","TOT","PC_LF","M","2011-01",8,
"SWE","HUR","TOT","PC_LF","M","2011-02",7.8,
"SWE","HUR","TOT","PC_LF","M","2011-03",7.9,
"SWE","HUR","TOT","PC_LF","M","2011-04",7.7,
"SWE","HUR","TOT","PC_LF","M","2011-05",7.8,
"SWE","HUR","TOT","PC_LF","M","2011-06",7.9,
"SWE","HUR","TOT","PC_LF","M","2011-07",7.7,
"SWE","HUR","TOT","PC_LF","M","2011-08",7.7,
"SWE","HUR","TOT","PC_LF","M","2011-09",7.5,
"SWE","HUR","TOT","PC_LF","M","2011-10",7.8,
"SWE","HUR","TOT","PC_LF","M","2011-11",7.7,
"SWE","HUR","TOT","PC_LF","M","2011-12",7.8,
"SWE","HUR","TOT","PC_LF","M","2012-01",7.9,
"SWE","HUR","TOT","PC_LF","M","2012-02",7.8,
"SWE","HUR","TOT","PC_LF","M","2012-03",7.5,
"SWE","HUR","TOT","PC_LF","M","2012-04",7.5,
"SWE","HUR","TOT","PC_LF","M","2012-05",8.2,
"SWE","HUR","TOT","PC_LF","M","2012-06",7.9,
"SWE","HUR","TOT","PC_LF","M","2012-07",8,
"SWE","HUR","TOT","PC_LF","M","2012-08",8.2,
"SWE","HUR","TOT","PC_LF","M","2012-09",8.1,
"SWE","HUR","TOT","PC_LF","M","2012-10",8,
"SWE","HUR","TOT","PC_LF","M","2012-11",8.4,
"SWE","HUR","TOT","PC_LF","M","2012-12",8.1,
"SWE","HUR","TOT","PC_LF","M","2013-01",7.9,
"SWE","HUR","TOT","PC_LF","M","2013-02",8,
"SWE","HUR","TOT","PC_LF","M","2013-03",8.3,
"SWE","HUR","TOT","PC_LF","M","2013-04",8.2,
"SWE","HUR","TOT","PC_LF","M","2013-05",7.9,
"SWE","HUR","TOT","PC_LF","M","2013-06",8,
"SWE","HUR","TOT","PC_LF","M","2013-07",7.9,
"SWE","HUR","TOT","PC_LF","M","2013-08",8,
"SWE","HUR","TOT","PC_LF","M","2013-09",8.1,
"SWE","HUR","TOT","PC_LF","M","2013-10",7.8,
"SWE","HUR","TOT","PC_LF","M","2013-11",8.1,
"SWE","HUR","TOT","PC_LF","M","2013-12",8,
"SWE","HUR","TOT","PC_LF","M","2014-01",8.1,
"SWE","HUR","TOT","PC_LF","M","2014-02",8,
"SWE","HUR","TOT","PC_LF","M","2014-03",8.1,
"SWE","HUR","TOT","PC_LF","M","2014-04",8.1,
"SWE","HUR","TOT","PC_LF","M","2014-05",7.6,
"SWE","HUR","TOT","PC_LF","M","2014-06",8.1,
"SWE","HUR","TOT","PC_LF","M","2014-07",7.8,
"SWE","HUR","TOT","PC_LF","M","2014-08",8,
"SWE","HUR","TOT","PC_LF","M","2014-09",7.8,
"SWE","HUR","TOT","PC_LF","M","2014-10",8,
"SWE","HUR","TOT","PC_LF","M","2014-11",7.9,
"SWE","HUR","TOT","PC_LF","M","2014-12",7.5,
"SWE","HUR","TOT","PC_LF","M","2015-01",7.8,
"SWE","HUR","TOT","PC_LF","M","2015-02",7.9,
"SWE","HUR","TOT","PC_LF","M","2015-03",7.5,
"SWE","HUR","TOT","PC_LF","M","2015-04",7.8,
"SWE","HUR","TOT","PC_LF","M","2015-05",7.6,
"SWE","HUR","TOT","PC_LF","M","2015-06",7.5,
"SWE","HUR","TOT","PC_LF","M","2015-07",7.1,
"SWE","HUR","TOT","PC_LF","M","2015-08",6.9,
"SWE","HUR","TOT","PC_LF","M","2015-09",7.3,
"SWE","HUR","TOT","PC_LF","M","2015-10",7.2,
"SWE","HUR","TOT","PC_LF","M","2015-11",6.9,
"SWE","HUR","TOT","PC_LF","M","2015-12",7.2,
"SWE","HUR","TOT","PC_LF","M","2016-01",7,
"SWE","HUR","TOT","PC_LF","M","2016-02",7.1,
"SWE","HUR","TOT","PC_LF","M","2016-03",7.3,
"SWE","HUR","TOT","PC_LF","M","2016-04",6.8,
"SWE","HUR","TOT","PC_LF","M","2016-05",7.2,
"SWE","HUR","TOT","PC_LF","M","2016-06",6.7,
"SWE","HUR","TOT","PC_LF","M","2016-07",6.8,
"SWE","HUR","TOT","PC_LF","M","2016-08",7.1,
"SWE","HUR","TOT","PC_LF","M","2016-09",6.7,
"SWE","HUR","TOT","PC_LF","M","2016-10",6.9,
"SWE","HUR","TOT","PC_LF","M","2016-11",6.8,
"SWE","HUR","TOT","PC_LF","M","2016-12",6.9,
"SWE","HUR","TOT","PC_LF","M","2017-01",6.8,
"SWE","HUR","TOT","PC_LF","M","2017-02",6.9,
"SWE","HUR","TOT","PC_LF","M","2017-03",6.4,
"SWE","HUR","TOT","PC_LF","M","2017-04",6.8,
"SWE","HUR","TOT","PC_LF","M","2017-05",6.7,
"SWE","HUR","TOT","PC_LF","M","2017-06",6.6,
"SWE","HUR","TOT","PC_LF","M","2017-07",6.9,
"SWE","HUR","TOT","PC_LF","M","2017-08",6.4,
"SWE","HUR","TOT","PC_LF","M","2017-09",6.8,
"SWE","HUR","TOT","PC_LF","M","2017-10",6.8,
"SWE","HUR","TOT","PC_LF","M","2017-11",6.4,
"SWE","HUR","TOT","PC_LF","M","2017-12",6.6,
"SWE","HUR","TOT","PC_LF","M","2018-01",6.6,
"SWE","HUR","TOT","PC_LF","M","2018-02",5.7,
"SWE","HUR","TOT","PC_LF","M","2018-03",6.1,
"SWE","HUR","TOT","PC_LF","M","2018-04",6.4,
"SWE","HUR","TOT","PC_LF","M","2018-05",5.9,
"SWE","HUR","TOT","PC_LF","M","2018-06",6.5,
"SWE","HUR","TOT","PC_LF","M","2018-07",6.3,
"SWE","HUR","TOT","PC_LF","M","2018-08",6.3,
"SWE","HUR","TOT","PC_LF","M","2018-09",6.5,
"SWE","HUR","TOT","PC_LF","M","2018-10",6.4,
"SWE","HUR","TOT","PC_LF","M","2018-11",6.5,
"SWE","HUR","TOT","PC_LF","M","2018-12",6.6,
"SWE","HUR","TOT","PC_LF","M","2019-01",6.2,
"SWE","HUR","TOT","PC_LF","M","2019-02",6.7,
"SWE","HUR","TOT","PC_LF","M","2019-03",7.3,
"SWE","HUR","TOT","PC_LF","M","2019-04",6.4,
"SWE","HUR","TOT","PC_LF","M","2019-05",6.5,
"SWE","HUR","TOT","PC_LF","M","2019-06",6.5,
"SWE","HUR","TOT","PC_LF","M","2019-07",7,
"SWE","HUR","TOT","PC_LF","M","2019-08",7.1,
"SWE","HUR","TOT","PC_LF","M","2019-09",6.7,
"SWE","HUR","TOT","PC_LF","M","2019-10",6.8,
"SWE","HUR","TOT","PC_LF","M","2019-11",7.5,
"SWE","HUR","TOT","PC_LF","M","2019-12",6.7,
"SWE","HUR","TOT","PC_LF","M","2020-01",7.2,
"SWE","HUR","TOT","PC_LF","M","2020-02",7.5,
"SWE","HUR","TOT","PC_LF","M","2020-03",6.8,
"SWE","HUR","TOT","PC_LF","M","2020-04",7.9,
"SWE","HUR","TOT","PC_LF","M","2020-05",8.4,
"SWE","HUR","TOT","PC_LF","M","2020-06",9.2,
"SWE","HUR","TOT","PC_LF","M","2020-07",9.1,
"SWE","HUR","TOT","PC_LF","M","2020-08",9,
"SWE","HUR","TOT","PC_LF","M","2020-09",8.9,
"SWE","HUR","TOT","PC_LF","M","2020-10",8.6,
"SWE","HUR","TOT","PC_LF","M","2020-11",8.3,
"SWE","HUR","TOT","PC_LF","M","2020-12",8.8,
"SWE","HUR","TOT","PC_LF","M","2021-01",8.9,
"SWE","HUR","TOT","PC_LF","M","2021-02",8.9,
"TUR","HUR","TOT","PC_LF","M","2005-01",9.3,
"TUR","HUR","TOT","PC_LF","M","2005-02",9.1,
"TUR","HUR","TOT","PC_LF","M","2005-03",9.3,
"TUR","HUR","TOT","PC_LF","M","2005-04",9.5,
"TUR","HUR","TOT","PC_LF","M","2005-05",9.7,
"TUR","HUR","TOT","PC_LF","M","2005-06",9.6,
"TUR","HUR","TOT","PC_LF","M","2005-07",9.5,
"TUR","HUR","TOT","PC_LF","M","2005-08",9.4,
"TUR","HUR","TOT","PC_LF","M","2005-09",9.6,
"TUR","HUR","TOT","PC_LF","M","2005-10",9.7,
"TUR","HUR","TOT","PC_LF","M","2005-11",9.7,
"TUR","HUR","TOT","PC_LF","M","2005-12",9.7,
"TUR","HUR","TOT","PC_LF","M","2006-01",9.6,
"TUR","HUR","TOT","PC_LF","M","2006-02",9.6,
"TUR","HUR","TOT","PC_LF","M","2006-03",9.3,
"TUR","HUR","TOT","PC_LF","M","2006-04",9.3,
"TUR","HUR","TOT","PC_LF","M","2006-05",8.8,
"TUR","HUR","TOT","PC_LF","M","2006-06",9,
"TUR","HUR","TOT","PC_LF","M","2006-07",9,
"TUR","HUR","TOT","PC_LF","M","2006-08",9,
"TUR","HUR","TOT","PC_LF","M","2006-09",8.8,
"TUR","HUR","TOT","PC_LF","M","2006-10",8.7,
"TUR","HUR","TOT","PC_LF","M","2006-11",8.7,
"TUR","HUR","TOT","PC_LF","M","2006-12",8.9,
"TUR","HUR","TOT","PC_LF","M","2007-01",8.8,
"TUR","HUR","TOT","PC_LF","M","2007-02",9,
"TUR","HUR","TOT","PC_LF","M","2007-03",8.9,
"TUR","HUR","TOT","PC_LF","M","2007-04",9.2,
"TUR","HUR","TOT","PC_LF","M","2007-05",9.2,
"TUR","HUR","TOT","PC_LF","M","2007-06",9.2,
"TUR","HUR","TOT","PC_LF","M","2007-07",9.1,
"TUR","HUR","TOT","PC_LF","M","2007-08",9.2,
"TUR","HUR","TOT","PC_LF","M","2007-09",9.3,
"TUR","HUR","TOT","PC_LF","M","2007-10",9.5,
"TUR","HUR","TOT","PC_LF","M","2007-11",9.4,
"TUR","HUR","TOT","PC_LF","M","2007-12",9.3,
"TUR","HUR","TOT","PC_LF","M","2008-01",9.3,
"TUR","HUR","TOT","PC_LF","M","2008-02",9.5,
"TUR","HUR","TOT","PC_LF","M","2008-03",9.4,
"TUR","HUR","TOT","PC_LF","M","2008-04",9.2,
"TUR","HUR","TOT","PC_LF","M","2008-05",9.2,
"TUR","HUR","TOT","PC_LF","M","2008-06",9.6,
"TUR","HUR","TOT","PC_LF","M","2008-07",9.9,
"TUR","HUR","TOT","PC_LF","M","2008-08",9.8,
"TUR","HUR","TOT","PC_LF","M","2008-09",10.2,
"TUR","HUR","TOT","PC_LF","M","2008-10",10.6,
"TUR","HUR","TOT","PC_LF","M","2008-11",11.5,
"TUR","HUR","TOT","PC_LF","M","2008-12",12,
"TUR","HUR","TOT","PC_LF","M","2009-01",12.6,
"TUR","HUR","TOT","PC_LF","M","2009-02",13,
"TUR","HUR","TOT","PC_LF","M","2009-03",13.7,
"TUR","HUR","TOT","PC_LF","M","2009-04",14,
"TUR","HUR","TOT","PC_LF","M","2009-05",13.8,
"TUR","HUR","TOT","PC_LF","M","2009-06",13.4,
"TUR","HUR","TOT","PC_LF","M","2009-07",13.1,
"TUR","HUR","TOT","PC_LF","M","2009-08",13.2,
"TUR","HUR","TOT","PC_LF","M","2009-09",12.9,
"TUR","HUR","TOT","PC_LF","M","2009-10",12.5,
"TUR","HUR","TOT","PC_LF","M","2009-11",12.2,
"TUR","HUR","TOT","PC_LF","M","2009-12",12,
"TUR","HUR","TOT","PC_LF","M","2010-01",12.2,
"TUR","HUR","TOT","PC_LF","M","2010-02",12,
"TUR","HUR","TOT","PC_LF","M","2010-03",12,
"TUR","HUR","TOT","PC_LF","M","2010-04",11.5,
"TUR","HUR","TOT","PC_LF","M","2010-05",11.2,
"TUR","HUR","TOT","PC_LF","M","2010-06",10.9,
"TUR","HUR","TOT","PC_LF","M","2010-07",10.7,
"TUR","HUR","TOT","PC_LF","M","2010-08",11,
"TUR","HUR","TOT","PC_LF","M","2010-09",10.9,
"TUR","HUR","TOT","PC_LF","M","2010-10",10.7,
"TUR","HUR","TOT","PC_LF","M","2010-11",10.2,
"TUR","HUR","TOT","PC_LF","M","2010-12",10.1,
"TUR","HUR","TOT","PC_LF","M","2011-01",9.9,
"TUR","HUR","TOT","PC_LF","M","2011-02",9.6,
"TUR","HUR","TOT","PC_LF","M","2011-03",9.5,
"TUR","HUR","TOT","PC_LF","M","2011-04",9.5,
"TUR","HUR","TOT","PC_LF","M","2011-05",9.6,
"TUR","HUR","TOT","PC_LF","M","2011-06",9.5,
"TUR","HUR","TOT","PC_LF","M","2011-07",9.2,
"TUR","HUR","TOT","PC_LF","M","2011-08",8.8,
"TUR","HUR","TOT","PC_LF","M","2011-09",8.4,
"TUR","HUR","TOT","PC_LF","M","2011-10",8.5,
"TUR","HUR","TOT","PC_LF","M","2011-11",8.4,
"TUR","HUR","TOT","PC_LF","M","2011-12",8.5,
"TUR","HUR","TOT","PC_LF","M","2012-01",8.4,
"TUR","HUR","TOT","PC_LF","M","2012-02",8.6,
"TUR","HUR","TOT","PC_LF","M","2012-03",8.6,
"TUR","HUR","TOT","PC_LF","M","2012-04",8.5,
"TUR","HUR","TOT","PC_LF","M","2012-05",8.3,
"TUR","HUR","TOT","PC_LF","M","2012-06",8,
"TUR","HUR","TOT","PC_LF","M","2012-07",8.1,
"TUR","HUR","TOT","PC_LF","M","2012-08",8.2,
"TUR","HUR","TOT","PC_LF","M","2012-09",8.4,
"TUR","HUR","TOT","PC_LF","M","2012-10",8.4,
"TUR","HUR","TOT","PC_LF","M","2012-11",8.6,
"TUR","HUR","TOT","PC_LF","M","2012-12",8.8,
"TUR","HUR","TOT","PC_LF","M","2013-01",8.8,
"TUR","HUR","TOT","PC_LF","M","2013-02",8.8,
"TUR","HUR","TOT","PC_LF","M","2013-03",9,
"TUR","HUR","TOT","PC_LF","M","2013-04",9.1,
"TUR","HUR","TOT","PC_LF","M","2013-05",9,
"TUR","HUR","TOT","PC_LF","M","2013-06",8.9,
"TUR","HUR","TOT","PC_LF","M","2013-07",9.1,
"TUR","HUR","TOT","PC_LF","M","2013-08",9.2,
"TUR","HUR","TOT","PC_LF","M","2013-09",9.3,
"TUR","HUR","TOT","PC_LF","M","2013-10",9.1,
"TUR","HUR","TOT","PC_LF","M","2013-11",9.2,
"TUR","HUR","TOT","PC_LF","M","2013-12",9.1,
"TUR","HUR","TOT","PC_LF","M","2014-01",9.3,
"TUR","HUR","TOT","PC_LF","M","2014-02",9.2,
"TUR","HUR","TOT","PC_LF","M","2014-03",9.3,
"TUR","HUR","TOT","PC_LF","M","2014-04",9.4,
"TUR","HUR","TOT","PC_LF","M","2014-05",9.6,
"TUR","HUR","TOT","PC_LF","M","2014-06",9.9,
"TUR","HUR","TOT","PC_LF","M","2014-07",10.2,
"TUR","HUR","TOT","PC_LF","M","2014-08",10.2,
"TUR","HUR","TOT","PC_LF","M","2014-09",10.5,
"TUR","HUR","TOT","PC_LF","M","2014-10",10.5,
"TUR","HUR","TOT","PC_LF","M","2014-11",10.6,
"TUR","HUR","TOT","PC_LF","M","2014-12",10.4,
"TUR","HUR","TOT","PC_LF","M","2015-01",10.3,
"TUR","HUR","TOT","PC_LF","M","2015-02",10.3,
"TUR","HUR","TOT","PC_LF","M","2015-03",10.3,
"TUR","HUR","TOT","PC_LF","M","2015-04",10.2,
"TUR","HUR","TOT","PC_LF","M","2015-05",10.3,
"TUR","HUR","TOT","PC_LF","M","2015-06",10.4,
"TUR","HUR","TOT","PC_LF","M","2015-07",10.2,
"TUR","HUR","TOT","PC_LF","M","2015-08",10.2,
"TUR","HUR","TOT","PC_LF","M","2015-09",10.3,
"TUR","HUR","TOT","PC_LF","M","2015-10",10.5,
"TUR","HUR","TOT","PC_LF","M","2015-11",10.4,
"TUR","HUR","TOT","PC_LF","M","2015-12",10.2,
"TUR","HUR","TOT","PC_LF","M","2016-01",10.1,
"TUR","HUR","TOT","PC_LF","M","2016-02",10,
"TUR","HUR","TOT","PC_LF","M","2016-03",9.8,
"TUR","HUR","TOT","PC_LF","M","2016-04",9.9,
"TUR","HUR","TOT","PC_LF","M","2016-05",10.3,
"TUR","HUR","TOT","PC_LF","M","2016-06",11,
"TUR","HUR","TOT","PC_LF","M","2016-07",11.1,
"TUR","HUR","TOT","PC_LF","M","2016-08",11.4,
"TUR","HUR","TOT","PC_LF","M","2016-09",11.4,
"TUR","HUR","TOT","PC_LF","M","2016-10",11.8,
"TUR","HUR","TOT","PC_LF","M","2016-11",11.9,
"TUR","HUR","TOT","PC_LF","M","2016-12",12,
"TUR","HUR","TOT","PC_LF","M","2017-01",11.8,
"TUR","HUR","TOT","PC_LF","M","2017-02",11.7,
"TUR","HUR","TOT","PC_LF","M","2017-03",11.5,
"TUR","HUR","TOT","PC_LF","M","2017-04",11.2,
"TUR","HUR","TOT","PC_LF","M","2017-05",11.1,
"TUR","HUR","TOT","PC_LF","M","2017-06",10.9,
"TUR","HUR","TOT","PC_LF","M","2017-07",11,
"TUR","HUR","TOT","PC_LF","M","2017-08",10.6,
"TUR","HUR","TOT","PC_LF","M","2017-09",10.6,
"TUR","HUR","TOT","PC_LF","M","2017-10",10.4,
"TUR","HUR","TOT","PC_LF","M","2017-11",10.2,
"TUR","HUR","TOT","PC_LF","M","2017-12",9.9,
"TUR","HUR","TOT","PC_LF","M","2018-01",9.9,
"TUR","HUR","TOT","PC_LF","M","2018-02",9.8,
"TUR","HUR","TOT","PC_LF","M","2018-03",9.9,
"TUR","HUR","TOT","PC_LF","M","2018-04",10.3,
"TUR","HUR","TOT","PC_LF","M","2018-05",10.6,
"TUR","HUR","TOT","PC_LF","M","2018-06",10.9,
"TUR","HUR","TOT","PC_LF","M","2018-07",11.1,
"TUR","HUR","TOT","PC_LF","M","2018-08",11.2,
"TUR","HUR","TOT","PC_LF","M","2018-09",11.5,
"TUR","HUR","TOT","PC_LF","M","2018-10",11.7,
"TUR","HUR","TOT","PC_LF","M","2018-11",12.3,
"TUR","HUR","TOT","PC_LF","M","2018-12",12.8,
"TUR","HUR","TOT","PC_LF","M","2019-01",13.4,
"TUR","HUR","TOT","PC_LF","M","2019-02",13.6,
"TUR","HUR","TOT","PC_LF","M","2019-03",13.8,
"TUR","HUR","TOT","PC_LF","M","2019-04",13.8,
"TUR","HUR","TOT","PC_LF","M","2019-05",13.9,
"TUR","HUR","TOT","PC_LF","M","2019-06",13.9,
"TUR","HUR","TOT","PC_LF","M","2019-07",14.2,
"TUR","HUR","TOT","PC_LF","M","2019-08",14.1,
"TUR","HUR","TOT","PC_LF","M","2019-09",13.9,
"TUR","HUR","TOT","PC_LF","M","2019-10",13.6,
"TUR","HUR","TOT","PC_LF","M","2019-11",13.2,
"TUR","HUR","TOT","PC_LF","M","2019-12",13.1,
"TUR","HUR","TOT","PC_LF","M","2020-01",12.6,
"TUR","HUR","TOT","PC_LF","M","2020-02",12.6,
"TUR","HUR","TOT","PC_LF","M","2020-03",12.9,
"TUR","HUR","TOT","PC_LF","M","2020-04",13.6,
"TUR","HUR","TOT","PC_LF","M","2020-05",14,
"TUR","HUR","TOT","PC_LF","M","2020-06",14.3,
"TUR","HUR","TOT","PC_LF","M","2020-07",13.8,
"TUR","HUR","TOT","PC_LF","M","2020-08",13.3,
"TUR","HUR","TOT","PC_LF","M","2020-09",12.7,
"TUR","HUR","TOT","PC_LF","M","2020-10",12.9,
"TUR","HUR","TOT","PC_LF","M","2020-11",12.9,
"TUR","HUR","TOT","PC_LF","M","2020-12",12.5,"B"
"TUR","HUR","TOT","PC_LF","M","2021-01",12.2,
"GBR","HUR","TOT","PC_LF","M","2005-01",4.783751,
"GBR","HUR","TOT","PC_LF","M","2005-02",4.689322,
"GBR","HUR","TOT","PC_LF","M","2005-03",4.704338,
"GBR","HUR","TOT","PC_LF","M","2005-04",4.751391,
"GBR","HUR","TOT","PC_LF","M","2005-05",4.753558,
"GBR","HUR","TOT","PC_LF","M","2005-06",4.701785,
"GBR","HUR","TOT","PC_LF","M","2005-07",4.683322,
"GBR","HUR","TOT","PC_LF","M","2005-08",4.732122,
"GBR","HUR","TOT","PC_LF","M","2005-09",4.931824,
"GBR","HUR","TOT","PC_LF","M","2005-10",5.055046,
"GBR","HUR","TOT","PC_LF","M","2005-11",5.14647,
"GBR","HUR","TOT","PC_LF","M","2005-12",5.086849,
"GBR","HUR","TOT","PC_LF","M","2006-01",5.181305,
"GBR","HUR","TOT","PC_LF","M","2006-02",5.234042,
"GBR","HUR","TOT","PC_LF","M","2006-03",5.316002,
"GBR","HUR","TOT","PC_LF","M","2006-04",5.416463,
"GBR","HUR","TOT","PC_LF","M","2006-05",5.472024,
"GBR","HUR","TOT","PC_LF","M","2006-06",5.50575,
"GBR","HUR","TOT","PC_LF","M","2006-07",5.466978,
"GBR","HUR","TOT","PC_LF","M","2006-08",5.484363,
"GBR","HUR","TOT","PC_LF","M","2006-09",5.476115,
"GBR","HUR","TOT","PC_LF","M","2006-10",5.419935,
"GBR","HUR","TOT","PC_LF","M","2006-11",5.50116,
"GBR","HUR","TOT","PC_LF","M","2006-12",5.510167,
"GBR","HUR","TOT","PC_LF","M","2007-01",5.529642,
"GBR","HUR","TOT","PC_LF","M","2007-02",5.513793,
"GBR","HUR","TOT","PC_LF","M","2007-03",5.472364,
"GBR","HUR","TOT","PC_LF","M","2007-04",5.389203,
"GBR","HUR","TOT","PC_LF","M","2007-05",5.350474,
"GBR","HUR","TOT","PC_LF","M","2007-06",5.306345,
"GBR","HUR","TOT","PC_LF","M","2007-07",5.301809,
"GBR","HUR","TOT","PC_LF","M","2007-08",5.310204,
"GBR","HUR","TOT","PC_LF","M","2007-09",5.23918,
"GBR","HUR","TOT","PC_LF","M","2007-10",5.239374,
"GBR","HUR","TOT","PC_LF","M","2007-11",5.156637,
"GBR","HUR","TOT","PC_LF","M","2007-12",5.177152,
"GBR","HUR","TOT","PC_LF","M","2008-01",5.181248,
"GBR","HUR","TOT","PC_LF","M","2008-02",5.182662,
"GBR","HUR","TOT","PC_LF","M","2008-03",5.314263,
"GBR","HUR","TOT","PC_LF","M","2008-04",5.178626,
"GBR","HUR","TOT","PC_LF","M","2008-05",5.350488,
"GBR","HUR","TOT","PC_LF","M","2008-06",5.486731,
"GBR","HUR","TOT","PC_LF","M","2008-07",5.709657,
"GBR","HUR","TOT","PC_LF","M","2008-08",5.855467,
"GBR","HUR","TOT","PC_LF","M","2008-09",5.968081,
"GBR","HUR","TOT","PC_LF","M","2008-10",6.162873,
"GBR","HUR","TOT","PC_LF","M","2008-11",6.352929,
"GBR","HUR","TOT","PC_LF","M","2008-12",6.511285,
"GBR","HUR","TOT","PC_LF","M","2009-01",6.744484,
"GBR","HUR","TOT","PC_LF","M","2009-02",7.071686,
"GBR","HUR","TOT","PC_LF","M","2009-03",7.274436,
"GBR","HUR","TOT","PC_LF","M","2009-04",7.589929,
"GBR","HUR","TOT","PC_LF","M","2009-05",7.763806,
"GBR","HUR","TOT","PC_LF","M","2009-06",7.868461,
"GBR","HUR","TOT","PC_LF","M","2009-07",7.870161,
"GBR","HUR","TOT","PC_LF","M","2009-08",7.84742,
"GBR","HUR","TOT","PC_LF","M","2009-09",7.868379,
"GBR","HUR","TOT","PC_LF","M","2009-10",7.781222,
"GBR","HUR","TOT","PC_LF","M","2009-11",7.772686,
"GBR","HUR","TOT","PC_LF","M","2009-12",7.729149,
"GBR","HUR","TOT","PC_LF","M","2010-01",7.919652,
"GBR","HUR","TOT","PC_LF","M","2010-02",8.009586,
"GBR","HUR","TOT","PC_LF","M","2010-03",7.952375,
"GBR","HUR","TOT","PC_LF","M","2010-04",7.922887,
"GBR","HUR","TOT","PC_LF","M","2010-05",7.852352,
"GBR","HUR","TOT","PC_LF","M","2010-06",7.820323,
"GBR","HUR","TOT","PC_LF","M","2010-07",7.782019,
"GBR","HUR","TOT","PC_LF","M","2010-08",7.754646,
"GBR","HUR","TOT","PC_LF","M","2010-09",7.897151,
"GBR","HUR","TOT","PC_LF","M","2010-10",7.871097,
"GBR","HUR","TOT","PC_LF","M","2010-11",7.863269,
"GBR","HUR","TOT","PC_LF","M","2010-12",7.908611,
"GBR","HUR","TOT","PC_LF","M","2011-01",7.80266,
"GBR","HUR","TOT","PC_LF","M","2011-02",7.778467,
"GBR","HUR","TOT","PC_LF","M","2011-03",7.716984,
"GBR","HUR","TOT","PC_LF","M","2011-04",7.821959,
"GBR","HUR","TOT","PC_LF","M","2011-05",7.940033,
"GBR","HUR","TOT","PC_LF","M","2011-06",8.012876,
"GBR","HUR","TOT","PC_LF","M","2011-07",8.181446,
"GBR","HUR","TOT","PC_LF","M","2011-08",8.332914,
"GBR","HUR","TOT","PC_LF","M","2011-09",8.371708,
"GBR","HUR","TOT","PC_LF","M","2011-10",8.467406,
"GBR","HUR","TOT","PC_LF","M","2011-11",8.394073,
"GBR","HUR","TOT","PC_LF","M","2011-12",8.352232,
"GBR","HUR","TOT","PC_LF","M","2012-01",8.288603,
"GBR","HUR","TOT","PC_LF","M","2012-02",8.210361,
"GBR","HUR","TOT","PC_LF","M","2012-03",8.173666,
